,NMESES_DEUDA_NOR100_1M,MAX_NRO_CUOTAS_AM_8D_ATRASO_3M,AVG_DEUDA_NOR_12M,MAX_NRO_CUOTAS_AM_15D_ATRASO_3M,MAX_NRO_CUOTAS_AM_8D_ATRASO_1M,MAX_DA_VIGENTE_RCC_3M,MAX_NRO_CUOTAS_AM_15D_ATRASO_1M,NMESES_DEUDA_NOR100_12M,MAX_DEUDA_CPP_3M,CALIF_VIGENTE_RCC_1M,MAX_DEUDA_NOR_3M,TARGET_COBRANZA
29463,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29464,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29465,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29466,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29467,1.0,1.0,91.1,0.0,1.0,18.0,0.0,11.0,15.7,0.0,100.0,0
29468,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29469,0.0,0.0,64.05462,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0
29470,1.0,2.0,100.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,0
29471,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29472,0.0,2.0,84.61539,0.0,1.0,12.0,0.0,11.0,100.0,1.0,100.0,1
29473,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29474,1.0,0.0,90.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,100.0,1
29475,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
29476,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
29477,1.0,1.0,83.333336,1.0,0.0,18.0,0.0,10.0,100.0,0.0,100.0,0
29478,1.0,0.0,77.77778,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
29479,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29480,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29481,0.0,1.0,82.14846,0.0,0.0,14.0,0.0,9.0,40.41,1.0,100.0,0
29482,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29483,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,1
29484,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29485,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29486,1.0,0.0,92.30769,0.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
29487,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29488,0.0,3.0,61.53846,3.0,1.0,21.0,1.0,8.0,100.0,0.0,0.0,1
29489,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29490,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29491,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29492,1.0,0.0,100.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
29493,1.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
29494,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29495,1.0,0.0,38.46154,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,0
29496,1.0,3.0,84.61539,2.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,0
29497,1.0,1.0,83.28846,0.0,1.0,28.0,0.0,10.0,62.23,0.0,100.0,0
29498,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29499,1.0,0.0,92.30769,0.0,0.0,6.0,0.0,12.0,0.0,0.0,100.0,0
29500,1.0,3.0,69.23077,1.0,1.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29501,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29502,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29503,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29504,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29505,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29506,1.0,2.0,90.57846,1.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29507,1.0,1.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29508,1.0,0.0,100.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,100.0,0
29509,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29510,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29511,1.0,1.0,100.0,1.0,1.0,6.0,1.0,8.0,0.0,0.0,100.0,0
29512,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29513,0.0,0.0,87.98385,0.0,0.0,22.0,0.0,11.0,56.21,1.0,100.0,1
29514,0.0,2.0,83.333336,2.0,1.0,24.0,1.0,5.0,100.0,1.0,100.0,0
29515,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29516,1.0,0.0,100.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,100.0,1
29517,0.0,1.0,86.37846,1.0,1.0,56.0,1.0,10.0,38.54,2.0,100.0,1
29518,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
29519,1.0,0.0,91.666664,0.0,0.0,1.0,0.0,11.0,0.0,0.0,100.0,0
29520,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
29521,1.0,3.0,73.23923,0.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0,1
29522,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,1
29523,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
29524,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29525,1.0,2.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29526,1.0,1.0,92.30769,0.0,1.0,3.0,0.0,12.0,0.0,0.0,100.0,0
29527,0.0,0.0,90.31384,0.0,0.0,23.0,0.0,11.0,25.92,1.0,100.0,0
29528,1.0,2.0,92.420906,1.0,1.0,30.0,0.0,9.0,40.76,0.0,100.0,1
29529,1.0,3.0,100.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,100.0,0
29530,1.0,2.0,52.893078,1.0,0.0,30.0,0.0,4.0,74.37,0.0,100.0,1
29531,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29532,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29533,0.0,3.0,53.846153,3.0,1.0,0.0,1.0,7.0,0.0,3.0,0.0,1
29534,1.0,1.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
29535,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29536,1.0,1.0,92.30769,0.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,1
29537,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29538,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29539,0.0,3.0,61.53846,2.0,1.0,7.0,1.0,5.0,3.51,1.0,54.918,0
29540,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29541,0.0,0.0,85.48077,0.0,0.0,22.0,0.0,9.0,44.78,0.0,78.86,0
29542,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29543,1.0,2.0,95.171425,1.0,1.0,14.0,1.0,6.0,33.8,0.0,100.0,1
29544,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29545,1.0,0.0,76.18539,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29546,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29547,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29548,0.0,3.0,91.18846,2.0,1.0,18.0,1.0,10.0,12.71,1.0,100.0,1
29549,1.0,2.0,23.076923,2.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,1
29550,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29551,1.0,0.0,91.53846,0.0,0.0,9.0,0.0,11.0,10.0,0.0,100.0,0
29552,1.0,1.0,100.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,100.0,1
29553,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29554,1.0,0.0,90.90909,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,1
29555,1.0,0.0,89.535385,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29556,0.0,2.0,39.976925,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0
29557,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29558,1.0,0.0,86.651535,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29559,0.0,0.0,90.19231,0.0,0.0,27.0,0.0,11.0,27.5,1.0,100.0,1
29560,0.0,3.0,61.53846,2.0,1.0,0.0,1.0,6.0,0.0,0.0,54.918,1
29561,0.0,0.0,92.24154,0.0,0.0,30.0,0.0,9.0,0.68,0.0,100.0,0
29562,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29563,1.0,0.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29564,1.0,3.0,76.03231,3.0,1.0,0.0,1.0,7.0,0.0,0.0,100.0,0
29565,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29566,1.0,1.0,100.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,100.0,1
29567,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
29568,0.0,2.0,70.245384,0.0,1.0,54.0,0.0,9.0,96.86,2.0,100.0,0
29569,1.0,1.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29570,0.0,0.0,87.52231,0.0,0.0,28.0,0.0,11.0,0.0,2.0,100.0,0
29571,1.0,3.0,76.92308,3.0,1.0,0.0,1.0,10.0,0.0,0.0,100.0,0
29572,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29573,1.0,0.0,92.30692,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29574,0.0,2.0,89.21154,2.0,1.0,18.0,1.0,4.0,19.51,0.0,97.05,0
29575,1.0,1.0,100.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
29576,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29577,1.0,0.0,66.666664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
29578,1.0,0.0,88.888885,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
29579,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29580,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,1
29581,1.0,2.0,84.83923,0.0,0.0,12.0,0.0,11.0,97.09,0.0,100.0,0
29582,0.0,2.0,84.691536,1.0,1.0,13.0,1.0,9.0,35.24,0.0,100.0,1
29583,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29584,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29585,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29586,0.0,3.0,72.28154,3.0,1.0,6.0,1.0,5.0,0.0,0.0,90.27,1
29587,0.0,0.0,3.126923,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
29588,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29589,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29590,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29591,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29592,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29593,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29594,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,1
29595,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29596,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29597,1.0,3.0,91.01846,2.0,1.0,6.0,1.0,11.0,0.0,0.0,100.0,0
29598,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29599,1.0,0.0,100.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,100.0,0
29600,1.0,1.0,100.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,100.0,0
29601,1.0,2.0,91.99846,2.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,0
29602,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29603,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29604,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29605,0.0,2.0,89.74231,0.0,1.0,15.0,0.0,10.0,17.02,1.0,100.0,1
29606,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,1
29607,0.0,3.0,82.854614,2.0,1.0,26.0,1.0,4.0,15.72,1.0,88.62,0
29608,0.0,0.0,77.45308,0.0,0.0,13.0,0.0,7.0,13.93,0.0,100.0,0
29609,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29610,0.0,0.0,59.448463,0.0,0.0,0.0,0.0,7.0,0.0,2.0,17.67,1
29611,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29612,0.0,3.0,61.53846,2.0,1.0,13.0,1.0,3.0,0.0,1.0,54.918,0
29613,1.0,0.0,90.90909,0.0,0.0,1.0,0.0,10.0,0.0,0.0,100.0,0
29614,1.0,0.0,90.90909,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29615,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29616,1.0,2.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29617,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29618,1.0,0.0,92.30769,0.0,0.0,1.0,0.0,12.0,0.0,0.0,100.0,0
29619,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29620,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29621,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
29622,1.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
29623,1.0,0.0,85.71429,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29624,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29625,1.0,3.0,40.856155,1.0,1.0,10.0,0.0,5.0,100.0,0.0,100.0,1
29626,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
29627,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29628,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29629,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29630,1.0,2.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29631,1.0,2.0,92.30769,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,1
29632,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29633,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29634,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29635,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29636,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29637,1.0,0.0,92.30769,0.0,0.0,2.0,0.0,12.0,0.0,0.0,100.0,0
29638,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29639,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29640,1.0,0.0,69.23077,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29641,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29642,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29643,1.0,3.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,1
29644,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29645,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29646,1.0,3.0,100.0,2.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29647,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29648,1.0,2.0,92.30769,2.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29649,1.0,0.0,90.15846,0.0,0.0,24.0,0.0,11.0,27.94,0.0,100.0,1
29650,1.0,1.0,92.06308,0.0,0.0,7.0,0.0,11.0,0.0,0.0,100.0,1
29651,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,1
29652,1.0,2.0,90.78,0.0,1.0,7.0,0.0,11.0,0.0,0.0,100.0,0
29653,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29654,1.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,1
29655,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29656,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29657,1.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,100.0,0
29658,1.0,0.0,61.53846,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,1
29659,1.0,0.0,90.90909,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29660,1.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
29661,0.0,3.0,23.076923,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0
29662,1.0,2.0,92.30769,2.0,0.0,5.0,0.0,12.0,0.0,0.0,100.0,0
29663,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29664,1.0,2.0,91.666664,1.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
29665,1.0,2.0,83.03846,0.0,1.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29666,1.0,3.0,72.72727,3.0,1.0,18.0,1.0,8.0,100.0,0.0,100.0,0
29667,1.0,0.0,86.61462,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29668,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29669,1.0,3.0,92.30769,2.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29670,1.0,0.0,100.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29671,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29672,1.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29673,0.0,0.0,43.987694,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
29674,1.0,2.0,53.846153,1.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
29675,0.0,2.0,24.009232,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0
29676,1.0,1.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29677,1.0,0.0,90.90909,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29678,0.0,3.0,62.41923,3.0,1.0,27.0,1.0,2.0,20.95,0.0,79.05,1
29679,1.0,3.0,76.92308,0.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29680,1.0,0.0,92.30769,0.0,0.0,7.0,0.0,12.0,0.0,0.0,100.0,0
29681,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29682,1.0,1.0,84.03846,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29683,0.0,0.0,80.73692,0.0,0.0,12.0,0.0,9.0,31.1,0.0,100.0,0
29684,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29685,1.0,0.0,100.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
29686,1.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29687,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29688,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29689,1.0,2.0,100.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,100.0,1
29690,1.0,0.0,76.92308,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29691,1.0,0.0,84.61539,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,1
29692,1.0,1.0,92.30769,1.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29693,1.0,0.0,66.666664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,0
29694,0.0,0.0,69.91154,0.0,0.0,25.0,0.0,5.0,54.42,1.0,96.53,1
29695,0.0,3.0,76.011536,2.0,1.0,1.0,0.0,9.0,0.0,0.0,100.0,1
29696,1.0,1.0,92.30769,1.0,0.0,3.0,0.0,12.0,0.0,0.0,100.0,0
29697,0.0,0.0,87.59154,0.0,0.0,21.0,0.0,7.0,23.96,1.0,92.52,1
29698,1.0,0.0,87.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0
29699,1.0,0.0,90.90909,0.0,0.0,0.0,0.0,10.0,0.0,0.0,100.0,0
29700,1.0,1.0,89.426926,0.0,0.0,2.0,0.0,11.0,0.0,0.0,100.0,0
29701,1.0,2.0,84.61539,0.0,1.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29702,1.0,1.0,100.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,100.0,0
29703,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29704,1.0,1.0,92.30769,1.0,1.0,0.0,1.0,12.0,0.0,0.0,100.0,0
29705,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29706,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29707,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29708,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29709,0.0,1.0,16.320768,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0
29710,1.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0
29711,1.0,0.0,84.61539,0.0,0.0,4.0,0.0,11.0,0.0,0.0,100.0,0
29712,0.0,3.0,61.53846,2.0,1.0,16.0,1.0,4.0,0.0,1.0,54.918,1
29713,1.0,0.0,92.30769,0.0,0.0,4.0,0.0,12.0,0.0,0.0,100.0,0
29714,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29715,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29716,1.0,2.0,84.61539,2.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,0
29717,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29718,1.0,3.0,87.29,1.0,1.0,0.0,1.0,11.0,0.0,0.0,100.0,0
29719,1.0,3.0,87.83769,1.0,1.0,15.0,0.0,9.0,24.14,0.0,100.0,0
29720,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29721,1.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
29722,1.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,0
29723,1.0,2.0,92.30769,0.0,0.0,8.0,0.0,12.0,0.0,0.0,100.0,0
29724,0.0,3.0,68.175385,3.0,1.0,27.0,1.0,7.0,100.0,1.0,46.53,1
29725,1.0,0.0,91.72462,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,1
29726,1.0,0.0,91.666664,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0,0
29727,1.0,0.0,90.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,100.0,0
29728,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29729,1.0,2.0,84.61539,0.0,0.0,11.0,0.0,11.0,100.0,0.0,100.0,0
29730,1.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,100.0,0
29731,1.0,1.0,30.76923,1.0,0.0,9.0,0.0,4.0,100.0,0.0,100.0,1
29732,0.0,0.0,92.283844,0.0,0.0,25.0,0.0,11.0,0.31,1.0,100.0,0
29733,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29734,0.0,1.0,91.78846,1.0,1.0,21.0,1.0,11.0,6.75,1.0,100.0,0
29735,1.0,1.0,92.30769,0.0,1.0,0.0,0.0,12.0,0.0,0.0,100.0,0
29736,1.0,1.0,89.99077,0.0,0.0,6.0,0.0,9.0,0.0,0.0,100.0,0
29737,1.0,0.0,92.30769,0.0,0.0,0.0,0.0,12.0,0.0,0.0,100.0,0
